""
92,"[-0.010145034225757266, 0.29427039182855663]","[-0.01220112574181986, 0.29294635500011684]","[-0.010182035153237082, 0.349782762116711]","[-0.008665393208115203, 0.2961041753314958]","[-0.010095768557100393, 0.25411117395999383]","[0.011860828425824019, 0.29203919446046434]","[0.010023174907184662, 0.29046249869478596]","[0.011831360030802771, 0.34675089619419297]","[0.014541911017030448, 0.2938987486137495]","[0.011887910809627436, 0.25226352499726745]",[0.0009219050407409668],[-7.337331771850586e-05],"[0.6185710430145264, 0.41319435834884644]","[757, 826]"
93,"[-0.010949878272443413, 0.2953380187369346]","[-0.013227810410632597, 0.2932203230362382]","[-0.011024456052763079, 0.35179041835306846]","[-0.009327763493690506, 0.29798366477373334]","[-0.010866241882422004, 0.25467857709270836]","[0.012630753205666683, 0.29195451591537014]","[0.010733080312235063, 0.2902630818235317]","[0.012606364385650144, 0.3456481840527893]","[0.015372987834993818, 0.2939163711925581]","[0.012656875454066296, 0.2526325870958948]",[0.0009241700172424316],[-7.611513137817383e-05],"[0.6185407638549805, 0.4131937623023987]","[757, 826]"
94,"[-0.009811114789595655, 0.2944925704420741]","[-0.011789514428446437, 0.29365456965301867]","[-0.009821506546551388, 0.35015574195902477]","[-0.008383107636732003, 0.29589484888504675]","[-0.009786159256019849, 0.25422907659515787]","[0.01139003333129909, 0.2929013132863098]","[0.009583648800568988, 0.29196561604584526]","[0.011396203863692464, 0.349923554306413]","[0.014063732500497009, 0.2941448984890399]","[0.011382983140935138, 0.2519733328057924]",[0.0009112358093261719],[-4.00543212890625e-05],"[0.6167521476745605, 0.4147144556045532]","[757, 826]"
95,"[-0.007530269342328453, 0.2907805492298871]","[-0.009109137861606524, 0.2897514451763951]","[-0.007548648236181122, 0.3455192490347728]","[-0.006405851476641548, 0.2923524273030233]","[-0.007501131733816206, 0.2512282222803543]","[0.008471651665316077, 0.29173614401991366]","[0.007135544117536235, 0.2912617018245644]","[0.008492895464860453, 0.34816808483046047]","[0.010451917709282778, 0.2925466195292877]","[0.008451925529201734, 0.25110630542546103]",[0.0008246302604675293],[-4.863739013671875e-05],"[0.6138649582862854, 0.41669484972953796]","[757, 826]"
96,"[-0.0038106981045382903, 0.292322702472966]","[-0.0046173361522198735, 0.2918098453497475]","[-0.003810937483641237, 0.34712007650808174]","[-0.0032385141981563404, 0.2933994969986661]","[-0.0038054393621358784, 0.2526767524164814]","[0.004088580927943129, 0.296424786090814]","[0.003460726668089269, 0.2970116502737621]","[0.0041137845687872245, 0.35428080302781806]","[0.00500816348993781, 0.2961892351187366]","[0.00406403207558405, 0.2547921245714072]",[0.0007042288780212402],[-6.175041198730469e-05],"[0.6096238493919373, 0.41854560375213623]","[757, 826]"
97,"[-0.0014123566846961579, 0.28760742261768957]","[-0.0017266203893382655, 0.28751000382164654]","[-0.001412143717935063, 0.34072039764495593]","[-0.0011927734104525362, 0.2883337939710465]","[-0.0014103411471810508, 0.24903939946811982]","[0.001433712659682785, 0.3016784924195049]","[0.0012194479207896236, 0.30272379659078724]","[0.0014438789931513639, 0.3603137334966653]","[0.001743583833136072, 0.3009033009736327]","[0.0014238053006582084, 0.2593567333822382]",[0.0005190372467041016],[0.0001246929168701172],"[0.6050195097923279, 0.4194868803024292]","[757, 826]"
98,"[-0.0011746971748796066, 0.28989779418286515]","[-0.0014332514332514332, 0.2892120927478227]","[-0.0011755385007875933, 0.3426449727952982]","[-0.0009938194226646233, 0.2911606351755929]","[-0.0011721872465560801, 0.25144528168568164]","[0.0012441739341535344, 0.3010039735305765]","[0.001059179059782196, 0.3013087848709688]","[0.0012495692749015085, 0.35951597979949257]","[0.0015090875766562404, 0.3009244569974872]","[0.0012387455435373738, 0.2588798018133397]",[0.0006160140037536621],[-2.9385089874267578e-05],"[0.6052711606025696, 0.41917139291763306]","[757, 826]"
99,"[-0.011949725320046489, 0.2806620192302909]","[-0.014705882352941176, 0.2815202663253876]","[-0.011910251544413716, 0.3314670315186179]","[-0.010049286776018984, 0.28034644643606677]","[-0.01197447004207347, 0.24354223895910287]","[0.011124904011039452, 0.3035425341919599]","[0.009590058352628257, 0.3054061730493628]","[0.011249573791318888, 0.3611087996893449]","[0.013285160720934401, 0.301991340322884]","[0.011010185049736687, 0.26165211231590885]",[0.00038045644760131836],[0.00013434886932373047],"[0.599208652973175, 0.4192315638065338]","[757, 826]"
100,"[-0.011395746192333838, 0.2824542622618363]","[-0.01394396635703388, 0.2832762399881034]","[-0.011321709841028786, 0.3318900336930514]","[-0.00962302243992851, 0.28224594951048626]","[-0.011452951683167829, 0.24612545141989045]","[0.010928486773406566, 0.305710282351214]","[0.009343626319219811, 0.3076016544508987]","[0.011030754274061604, 0.3659109820196497]","[0.013190408882827374, 0.3040843221358134]","[0.010832561020477546, 0.2624377264212956]",[0.0004157423973083496],[0.00010728836059570312],"[0.599145770072937, 0.41907358169555664]","[1643, 681]"
101,"[-0.015160080327134354, 0.27998947184527706]","[-0.018672883613166873, 0.2811303067893147]","[-0.01502766338034028, 0.32930257199420343]","[-0.012745056329361518, 0.27944093882199]","[-0.015274537504539146, 0.24377422961922965]","[0.01437891739892906, 0.30585944278276]","[0.012259268685840333, 0.30808722236091385]","[0.014529450453775468, 0.3673283528869937]","[0.017429254185433358, 0.30396195115760216]","[0.014236717226862509, 0.2620103422370024]",[0.0004863739013671875],[0.00013262033462524414],"[0.5983680486679077, 0.41849860548973083]","[1643, 681]"
102,"[-0.017266925899212894, 0.27698181817011236]","[-0.020164797436484323, 0.2790181922775969]","[-0.017091188850569743, 0.3231584407077831]","[-0.015107316576060329, 0.27508853573704223]","[-0.017452041552102567, 0.2421636673583637]","[0.01922405516278258, 0.3054304962995752]","[0.016083803737430534, 0.30878346783208727]","[0.01941300756499753, 0.36870610417157673]","[0.02388543666156966, 0.30244396429152665]","[0.019014818423438145, 0.26074085432281185]",[-9.244680404663086e-05],[0.00016373395919799805],"[0.5945379734039307, 0.42077580094337463]","[1643, 681]"
103,"[-0.014005979005945239, 0.28126477167984476]","[-0.016094069503203034, 0.28351557986597914]","[-0.01384363099522618, 0.32662076915639154]","[-0.012411020359718616, 0.27917487091078125]","[-0.014183261392144637, 0.24687033550390136]","[0.015561611149184371, 0.30410662448169334]","[0.013019236684669453, 0.306915897233931]","[0.01570260761589404, 0.36726821678141214]","[0.019330339319806936, 0.3016660151329563]","[0.015406968825759546, 0.25946418649913044]",[-2.658367156982422e-05],[0.0002474188804626465],"[0.594207763671875, 0.42176148295402527]","[1643, 681]"
104,"[-0.01103711875980689, 0.2823573917307174]","[-0.012897349630499032, 0.28463887268544436]","[-0.010943292924035702, 0.33091436478385694]","[-0.009638903304355764, 0.2803236821439026]","[-0.01112267576266587, 0.24606333192409588]","[0.012258155699020256, 0.3017443006418371]","[0.010270757206658546, 0.30408434607938584]","[0.012351063139946928, 0.3636968594027817]","[0.015182347590423587, 0.29979265558071605]","[0.01215395510268428, 0.2577891580588221]",[-2.1636486053466797e-05],[0.0002033710479736328],"[0.5939318537712097, 0.42275750637054443]","[1643, 681]"
105,"[-0.010580169913794572, 0.2804921910932599]","[-0.012365602095977183, 0.2828514470938421]","[-0.010499632234090605, 0.32874799746161915]","[-0.00923978335599954, 0.27836626394952974]","[-0.010651937666481164, 0.24442135157012757]","[0.011724198650424808, 0.2999399570153103]","[0.009825250413974907, 0.3020609830857971]","[0.011813198998827741, 0.3612022233468075]","[0.014518905027062809, 0.2981715095189468]","[0.01162407892127949, 0.25636883079104344]",[-5.120038986206055e-05],[0.00021773576736450195],"[0.593869149684906, 0.4224461317062378]","[1643, 681]"
106,"[-0.008443108280710702, 0.28484344602765654]","[-0.00991981624227006, 0.28682622524655826]","[-0.008388681891270504, 0.3367001143581648]","[-0.007353206179069906, 0.2831103829677156]","[-0.008495405121325954, 0.2466534365412119]","[0.009518813811295726, 0.30029080180786294]","[0.008020415990684461, 0.30252718518032473]","[0.009608983489452267, 0.3619805761019905]","[0.01169131460306988, 0.29846537169490894]","[0.0094236694013492, 0.256513074682625]",[-0.00014281272888183594],[0.0002301931381225586],"[0.5926583409309387, 0.4242863655090332]","[1643, 681]"
107,"[-0.003042237590813693, 0.287497846790696]","[-0.0035343296552572583, 0.28912606660883267]","[-0.0030149973930683528, 0.3377241501486133]","[-0.0026733097663662886, 0.28597439707928557]","[-0.0030708228053936406, 0.2501813944156184]","[0.0034131482991133777, 0.2891749915391699]","[0.0028642886159244052, 0.29090772215933713]","[0.003437613770313172, 0.34520848037767826]","[0.004216717908520409, 0.28789844571687845]","[0.003386601823159315, 0.2488733727220139]",[-0.00034689903259277344],[0.00019949674606323242],"[0.5908989310264587, 0.42600810527801514]","[1643, 681]"
108,"[-0.002084997703596407, 0.29102971448718323]","[-0.0023518235470306862, 0.2920728564463328]","[-0.002041000742993438, 0.3359835713553151]","[-0.0018772998077037529, 0.28991620459353695]","[-0.002140457036423454, 0.256688875176909]","[0.0023078854118178367, 0.287032150442908]","[0.0019208700244531635, 0.28856414000689534]","[0.0023114164643098095, 0.34169879293246597]","[0.0028918774520496843, 0.28586728440089276]","[0.0023050938857998907, 0.24775950614599607]",[-0.0005186796188354492],[-0.00018233060836791992],"[0.5883868336677551, 0.4301634430885315]","[1643, 681]"
109,"[-0.010686447802626462, 0.2928023814204274]","[-0.012275177991752793, 0.2933774536286692]","[-0.01047396772500057, 0.34111494439018963]","[-0.009480663166061137, 0.2923188637402258]","[-0.010951291661744402, 0.25671240499223197]","[0.011866525988047489, 0.2778311825958472]","[0.009948358507296366, 0.27801305352665867]","[0.01183604037215013, 0.32841589350989286]","[0.014691945404074523, 0.27818532792779094]","[0.011902044648716225, 0.24133397526109177]",[-0.0005782842636108398],[-0.00023800134658813477],"[0.5863944888114929, 0.43117785453796387]","[1643, 681]"
110,"[-0.015725726542555052, 0.29629309714518376]","[-0.017812249123251786, 0.2974352534991642]","[-0.015454746463108524, 0.3455564240719299]","[-0.014104932753243142, 0.2952471735472018]","[-0.01608065838912094, 0.2593345831309941]","[0.01688576013458539, 0.2741652516515879]","[0.014221691822579914, 0.2742749514444569]","[0.016828968280700705, 0.32281487810364]","[0.02076547481974521, 0.2745303476606216]","[0.016946491046247965, 0.23883642629276497]",[-0.0007782578468322754],[-0.0002745389938354492],"[0.5841215252876282, 0.4299444556236267]","[1643, 681]"
111,"[-0.016376851755631763, 0.29956565386789535]","[-0.01860521552063384, 0.30013241402515434]","[-0.01611770521423417, 0.3502557831534318]","[-0.014657463747747151, 0.29915512178056874]","[-0.016710986588559924, 0.26176813421937584]","[0.01801974059501289, 0.2775367469556354]","[0.015178723354162364, 0.27746474246597935]","[0.017968695564043607, 0.3271986307596833]","[0.022148913909146275, 0.27804556242950357]","[0.018073839794177277, 0.24145329934935342]",[-0.0007505416870117188],[-0.00025588274002075195],"[0.5848722457885742, 0.43060511350631714]","[1643, 681]"
112,"[-0.018815654998296644, 0.30222664380244263]","[-0.021436935996905583, 0.30224840451644575]","[-0.018547888111180372, 0.3531898366476609]","[-0.016811790300605547, 0.30222334699790343]","[-0.01914218330680549, 0.26420187427804187]","[0.020237720274613097, 0.27615389726892153]","[0.0169820002906236, 0.2763090445495677]","[0.020232287104653395, 0.32587053753458]","[0.025014773878232224, 0.27634854771784234]","[0.020250298841799682, 0.23987795537151635]",[-0.0008318424224853516],[-0.0002530217170715332],"[0.5837592482566833, 0.42740941047668457]","[1643, 681]"
113,"[-0.020396610954125958, 0.3035590033659882]","[-0.023423549088784464, 0.3026186964900276]","[-0.0201157446385325, 0.35600969384979464]","[-0.018115960466496158, 0.3043927451386542]","[-0.02073876611332221, 0.26446383016342095]","[0.022700462298740634, 0.2750311434318387]","[0.018997264607348952, 0.27504288356160783]","[0.022680302030269283, 0.32332975635364236]","[0.028146742567994938, 0.27541402639352497]","[0.02271535238785571, 0.23947572310357743]",[-0.0008075833320617676],[-0.00023412704467773438],"[0.5839457511901855, 0.4253835082054138]","[1643, 681]"
114,"[-0.02080242437336453, 0.3025572120358298]","[-0.023832784083652723, 0.30094411156228823]","[-0.020581510239305607, 0.3543049417453752]","[-0.018507101639531984, 0.30400890949601844]","[-0.021079605599490406, 0.26369820444821346]","[0.022831444744914435, 0.27682908896287045]","[0.019138642157137436, 0.2767286394029005]","[0.022832884702225834, 0.3270688666125628]","[0.028236430087868858, 0.2773259915022154]","[0.022820478232202446, 0.24011212605735802]",[-0.0008265972137451172],[-0.00024443864822387695],"[0.5833449959754944, 0.4249081015586853]","[1643, 681]"
115,"[-0.019387878265367704, 0.3037660689169167]","[-0.022322486205614108, 0.3020462243818106]","[-0.01919614301615954, 0.35705131958960623]","[-0.01717847648730406, 0.30528037837547584]","[-0.019625868071717154, 0.26408203156875865]","[0.02108980234406163, 0.27852772880476195]","[0.01769586529906495, 0.27878612575037987]","[0.021102811456026424, 0.3296806848333916]","[0.026051296309168, 0.27868677079531295]","[0.021068594727479864, 0.24127549706626383]",[-0.0008522868156433105],[-0.0002410411834716797],"[0.5827805995941162, 0.42615848779678345]","[1643, 681]"
116,"[-0.018602350994070215, 0.30343991712157986]","[-0.021342260222096582, 0.30234178879240486]","[-0.018405525279926588, 0.3562802265545919]","[-0.016526651426069683, 0.3043859305607528]","[-0.01884294621245656, 0.264134219470646]","[0.019905951824251047, 0.2793077587503377]","[0.016699236376801464, 0.2794876063325065]","[0.019929052051737964, 0.3317875434074095]","[0.024598377372351397, 0.27953265096404806]","[0.01987594223055621, 0.24130854597123919]",[-0.0008388161659240723],[-0.00026279687881469727],"[0.5824488401412964, 0.42627179622650146]","[1643, 681]"
117,"[-0.018312737770036225, 0.3044560922774722]","[-0.021180138378162627, 0.30358334939099946]","[-0.01813358147181369, 0.35782750457434165]","[-0.016168147914826687, 0.30526384920787547]","[-0.01852710298011878, 0.2649171343785897]","[0.019322536398137496, 0.2783612430534509]","[0.016208005663050556, 0.278425359768181]","[0.01935491820954376, 0.33078461917122687]","[0.023889336719950114, 0.2785966666777049]","[0.01928760973381453, 0.24038292850877319]",[-0.0008288025856018066],[-0.00028502941131591797],"[0.5822852253913879, 0.4282107353210449]","[1643, 681]"
118,"[-0.02005292743167534, 0.30878959605083867]","[-0.023277255168539783, 0.3076164385153508]","[-0.019863696519815066, 0.3633177299525722]","[-0.017655340340376396, 0.30989530554114575]","[-0.020281005804537233, 0.2684207924619657]","[0.020906783203403483, 0.28192138342801804]","[0.017544281273009898, 0.2820204990321788]","[0.02091162520828737, 0.33535739990451074]","[0.025827727828396273, 0.28215313755520044]","[0.020896240491604597, 0.2432247583377982]",[-0.0008723735809326172],[-0.00032585859298706055],"[0.5822955369949341, 0.4309130311012268]","[1643, 681]"
119,"[-0.023134839070920545, 0.30849111025702547]","[-0.026897723550605962, 0.3073584549206534]","[-0.022957168982748778, 0.3641219389582128]","[-0.020342032252470957, 0.3095793443489194]","[-0.023355786300214024, 0.2674618881715807]","[0.02367620594460956, 0.281253075173872]","[0.019885139695918846, 0.28097564539859776]","[0.023676774812049044, 0.3362498906986542]","[0.029209981058753436, 0.2819181409087516]","[0.02366256132203463, 0.24177477968721242]",[-0.0009104013442993164],[-0.00034183263778686523],"[0.5825935006141663, 0.4331807494163513]","[1643, 681]"
120,"[-0.02321412354683219, 0.31096029996955826]","[-0.02707736921821886, 0.30910607708417664]","[-0.023092355342812895, 0.3686160739559803]","[-0.02036964020155419, 0.3126346327597677]","[-0.02338920695580256, 0.26860640040964234]","[0.023491851312562286, 0.2822780893252208]","[0.01979896252350014, 0.28245251572212493]","[0.023505036452331336, 0.3365076697348762]","[0.028826171580379516, 0.2825086471896923]","[0.02346678430063427, 0.24314054482259473]",[-0.0010634064674377441],[-0.00037550926208496094],"[0.5831340551376343, 0.4360007345676422]","[1643, 681]"
121,"[-0.02266065495294309, 0.3068518359193744]","[-0.026321339746469306, 0.3057139075992364]","[-0.022614658873891417, 0.3636332611395246]","[-0.019912430479000723, 0.3081991609609286]","[-0.022720555725003134, 0.26525283460859733]","[0.02297966875032881, 0.2836097247088001]","[0.01932754348420731, 0.2838065095453733]","[0.02302167408142095, 0.3391965008020189]","[0.02828178481768925, 0.28384884828719076]","[0.02292599599668856, 0.24373786367513436]",[-0.001033186912536621],[-0.00034332275390625],"[0.5835017561912537, 0.43570080399513245]","[1643, 681]"
122,"[-0.022010294423342215, 0.3139262718255119]","[-0.02544533257597894, 0.31197046187901994]","[-0.021874911962737935, 0.37232970299073265]","[-0.01943187659864215, 0.3158081321640788]","[-0.022194472432429856, 0.27093758213700136]","[0.022184379568300105, 0.28594998309168534]","[0.018694556102728518, 0.28623999513392934]","[0.022210714251661438, 0.3416654039925755]","[0.027230789912822895, 0.2861331100358937]","[0.02215060102768424, 0.24588205962047308]",[-0.0010581016540527344],[-0.0003642439842224121],"[0.5838832259178162, 0.4394623041152954]","[1643, 681]"
123,"[-0.021313736325490783, 0.3205994221783568]","[-0.024640176277756574, 0.3186767806615368]","[-0.021206752146011486, 0.38131242488969297]","[-0.018814281698525035, 0.3224363046294563]","[-0.021465806226439788, 0.276244621712655]","[0.021697079922245673, 0.29065328368966287]","[0.018249400792127245, 0.29134419789256405]","[0.02173012627465304, 0.34842560754778285]","[0.02671473999169429, 0.2904557098655819]","[0.021660164453058538, 0.24927603936705076]",[-0.0010617971420288086],[-0.00035941600799560547],"[0.5848056674003601, 0.4441172480583191]","[1643, 681]"
124,"[-0.02335410675265986, 0.3211475653478373]","[-0.026819434725241852, 0.31903535172074715]","[-0.023246889900090176, 0.3809554412838802]","[-0.020715289962484, 0.32313004096491865]","[-0.023507357425375186, 0.2772048098968405]","[0.02371401715982061, 0.2902093622539274]","[0.019996694185251088, 0.29071983065147355]","[0.023728026541834344, 0.3462656358294351]","[0.02907856461283844, 0.2901126257358636]","[0.02368912134680897, 0.24970896225475267]",[-0.001118302345275879],[-0.0003338456153869629],"[0.5852615237236023, 0.44743412733078003]","[1643, 681]"
125,"[-0.022432364261425208, 0.32581913587038946]","[-0.026041772575749564, 0.32333238159951777]","[-0.02238077373864942, 0.3906479251384756]","[-0.019727126904679263, 0.3282554099227544]","[-0.02252112307834795, 0.2788915015543415]","[0.02244657108470338, 0.2901659087839359]","[0.01893595880418582, 0.290847027264866]","[0.022483140570540416, 0.34673057722037354]","[0.02751837542742297, 0.28991349262368665]","[0.022397578589733725, 0.24939607375383482]",[-0.0011580586433410645],[-0.0003800392150878906],"[0.5850685834884644, 0.451041579246521]","[1643, 681]"
126,"[-0.024397820712028777, 0.3256265861171257]","[-0.028380682697574638, 0.3236863213888142]","[-0.024345654610925558, 0.39138331255642006]","[-0.021415238814822036, 0.32783869869127974]","[-0.024467913529494352, 0.27851576540405776]","[0.024677510143085675, 0.29122677248783024]","[0.020764426291333148, 0.2908308311505782]","[0.024682564950114005, 0.35087713664062686]","[0.030355178985795143, 0.2921044610917724]","[0.02466013740681187, 0.24888351289384575]",[-0.0010650157928466797],[-0.0003466010093688965],"[0.5851719379425049, 0.45120227336883545]","[1643, 681]"
127,"[-0.022882813568795186, 0.3398835594692087]","[-0.02655651435232366, 0.336612474399666]","[-0.022838510607011902, 0.408577522067574]","[-0.020159255024362104, 0.3427882400779612]","[-0.022992881253576115, 0.2902535272000287]","[0.022469897570793956, 0.29517580781366587]","[0.019028912862747768, 0.29554772626426384]","[0.02248897959558908, 0.3541909663120214]","[0.027400060484548436, 0.2952248458464771]","[0.022440267265073793, 0.25295134144119524]",[-0.0014736056327819824],[-0.00040018558502197266],"[0.582280158996582, 0.45866888761520386]","[1643, 681]"
128,"[-0.023084112588473444, 0.3334160113551205]","[-0.026829517928422777, 0.33001330804455575]","[-0.02300534529080816, 0.39824896871971305]","[-0.020305092798198775, 0.3366930680367277]","[-0.023217446860271357, 0.2862813083353624]","[0.022482729124282834, 0.2885853063399111]","[0.018978922391073922, 0.2888787552980226]","[0.022494896885040323, 0.3460481930358536]","[0.02753027139582397, 0.28873668328282126]","[0.02246284661166354, 0.24743978844863077]",[-0.0012906789779663086],[-0.00033664703369140625],"[0.5818307399749756, 0.4576321840286255]","[1643, 681]"
129,"[-0.022761077946243564, 0.339617593891286]","[-0.02655657586184225, 0.33556099148787377]","[-0.022654799421828204, 0.4077336516993643]","[-0.019976734337665336, 0.3432282863614032]","[-0.022942668179768845, 0.2903133910579921]","[0.022129919107315498, 0.29522707807451243]","[0.01874894230164832, 0.29555817936906525]","[0.022131813740262823, 0.3531728084280742]","[0.026965792054076232, 0.29535797663300417]","[0.022119088038260043, 0.25355650780009253]",[-0.0014399290084838867],[-0.00037682056427001953],"[0.5810591578483582, 0.46083515882492065]","[1643, 681]"
130,"[-0.021081566171420953, 0.33784871285211643]","[-0.024648142118021635, 0.3333059735794318]","[-0.02093082340707128, 0.40186047348510406]","[-0.018480493884352016, 0.34203493812243196]","[-0.02130932172293611, 0.2907402164185176]","[0.02001202133561106, 0.2967340954640842]","[0.016940682505069055, 0.2973422745166955]","[0.02003304816753453, 0.35584910951286897]","[0.02441322124959857, 0.2965947964473908]","[0.01998596328111689, 0.2544191548827283]",[-0.0015715360641479492],[-0.00037211179733276367],"[0.579335629940033, 0.46220463514328003]","[1643, 681]"
131,"[-0.02014018691588785, 0.3388241933508824]","[-0.023522151460321324, 0.33458158431740126]","[-0.019937964451139593, 0.4029587618608269]","[-0.017673945204355977, 0.3426478653107908]","[-0.02042507585432567, 0.29159627397088117]","[0.018866018606749746, 0.2991897056008704]","[0.015992761441546356, 0.2999043366273578]","[0.01888626220770057, 0.35992024089318564]","[0.022962299153308764, 0.29892630698856654]","[0.018839038244065798, 0.25592572527981994]",[-0.0015131235122680664],[-0.0004132986068725586],"[0.5775297284126282, 0.4633367657661438]","[1643, 681]"
132,"[-0.01959381979118837, 0.33903597887143744]","[-0.022685301800378806, 0.33524618433854336]","[-0.019359443622345367, 0.40275557533796713]","[-0.01729745445902081, 0.3425699353164691]","[-0.0199084268544539, 0.2921438231976329]","[0.01828876981348843, 0.29814099481790335]","[0.015474374394234392, 0.2988005412363869]","[0.018316779950311758, 0.3593306703063342]","[0.022321880948142466, 0.2978874384488611]","[0.01825391315253736, 0.2546352487099206]",[-0.0013611912727355957],[-0.00042426586151123047],"[0.5771556496620178, 0.4631277918815613]","[1643, 681]"
133,"[-0.020841702250060753, 0.3330893802084745]","[-0.024607070031340713, 0.3286070834323746]","[-0.020725478036048278, 0.39614159887958794]","[-0.018115122085793047, 0.337643326151284]","[-0.02101515316308684, 0.28675307165520975]","[0.018560701000467052, 0.2991583500252238]","[0.01569838188064934, 0.2994898874502835]","[0.018576843594249024, 0.3623511411115507]","[0.022662011135527186, 0.2992403052848534]","[0.018532850883865946, 0.2545574860963659]",[-0.0015552043914794922],[-0.0004534721374511719],"[0.5749152898788452, 0.46205800771713257]","[1643, 681]"
134,"[-0.020353662036863715, 0.33118935142698097]","[-0.023958798505182503, 0.3271952158429498]","[-0.02018861688788324, 0.3937794198799906]","[-0.017724504045338218, 0.33533200249513123]","[-0.02057607977110215, 0.28511217946642387]","[0.018027836482770208, 0.29781816091021013]","[0.015254010607663293, 0.2984506581110312]","[0.01805551711731658, 0.3588039609899052]","[0.021994708324005924, 0.29762549373114394]","[0.01798709913637662, 0.25437863128556176]",[-0.001603543758392334],[-0.0004649162292480469],"[0.5736455321311951, 0.46065443754196167]","[1643, 681]"
135,"[-0.017724268439261497, 0.32801186716805125]","[-0.02104774942585486, 0.3246737400215702]","[-0.017612563662131236, 0.3913781926617399]","[-0.015338118954373784, 0.33158203731620295]","[-0.017876634953472206, 0.2817521212924854]","[0.015504730331431796, 0.2964085197095991]","[0.013151264785590821, 0.29777811793118697]","[0.015569611147080144, 0.3573230942044484]","[0.01885452210996952, 0.29549425296667897]","[0.01543019285547411, 0.2531164542190461]",[-0.0015737414360046387],[-0.00044608116149902344],"[0.5722079277038574, 0.4589044451713562]","[1643, 681]"
136,"[-0.014106173720284353, 0.32556276189135636]","[-0.016839535838668956, 0.32264751144565895]","[-0.013998209847356616, 0.3871176258272574]","[-0.01216760915958057, 0.3285487513051001]","[-0.014245719851116306, 0.2804822777436278]","[0.01210064325478616, 0.29666933745689733]","[0.010272708042632783, 0.29823723139403363]","[0.012156254391512085, 0.35835089185798163]","[0.014698990950280306, 0.2955607852814138]","[0.012039932669891088, 0.25296848613517015]",[-0.001579880714416504],[-0.0004897713661193848],"[0.5708092451095581, 0.45683130621910095]","[1643, 681]"
137,"[-0.014394228852942632, 0.32731598882632207]","[-0.017034896035982173, 0.32448954295083476]","[-0.01427133085398929, 0.38845517503656407]","[-0.012493430743788541, 0.33022004044133474]","[-0.014552989205415388, 0.2824198221536017]","[0.012424003707643948, 0.2990562656137557]","[0.010546439396687304, 0.3005036393043495]","[0.012472214003592243, 0.361718006635722]","[0.01509046025271647, 0.29806269068843855]","[0.012369023284022312, 0.25473591839612447]",[-0.001577615737915039],[-0.0005112290382385254],"[0.570914089679718, 0.45707130432128906]","[1643, 681]"
138,"[-0.013198824380654787, 0.3238271265529335]","[-0.015715296435334983, 0.3214174035532808]","[-0.013079464105554505, 0.3846706173519464]","[-0.011403114738137175, 0.3263551030952925]","[-0.013349230053868382, 0.2792590546882409]","[0.011267813509568868, 0.29800398232569464]","[0.009581389987161598, 0.2994477161434124]","[0.011321221041993915, 0.35992261762204036]","[0.013651698564561613, 0.2970128981518964]","[0.011208589717656424, 0.2541080814765363]",[-0.0016312003135681152],[-0.0005014538764953613],"[0.5701200366020203, 0.45528364181518555]","[1643, 681]"
139,"[-0.01443668227969028, 0.3237899669013176]","[-0.017025043348344565, 0.3215118121429481]","[-0.014281911404513202, 0.38379269354332657]","[-0.012559476339393721, 0.32599439069359615]","[-0.014637502186552766, 0.2795502198108513]","[0.012241226284193392, 0.29749982530154323]","[0.010366991307370706, 0.2988461766094412]","[0.012309154858455148, 0.3614332883048222]","[0.01492229441089342, 0.2966122186354614]","[0.01216924728218697, 0.252614433265562]",[-0.001688241958618164],[-0.0005099773406982422],"[0.5698137283325195, 0.4546350836753845]","[1643, 681]"
140,"[-0.014409231127780845, 0.3220608915672778]","[-0.017112689015182047, 0.31952506606042247]","[-0.014292119361582681, 0.382147454752554]","[-0.012473907611605583, 0.32469279725762656]","[-0.014558088747092263, 0.2779389253927378]","[0.012333737059303873, 0.2960276281832357]","[0.010461155435896196, 0.2975864034968642]","[0.012406900011577201, 0.3588883533151165]","[0.015004853825187618, 0.29493103724278397]","[0.01225667731580673, 0.2517896621079558]",[-0.0016768574714660645],[-0.0004604458808898926],"[0.5702922344207764, 0.4535718858242035]","[1643, 681]"
141,"[-0.015264942739515158, 0.32225682122498306]","[-0.018170959668939734, 0.3193985507433214]","[-0.015168839235071131, 0.3819989506612552]","[-0.013188121374675192, 0.3251547614092597]","[-0.015394242640508848, 0.27828142515180293]","[0.012880655207509258, 0.2945244492810773]","[0.01091111326493407, 0.2963404194241248]","[0.012961628841584234, 0.35703953861527765]","[0.01569652022069808, 0.29315198441098844]","[0.012793468896517985, 0.2505416704107103]",[-0.0017527341842651367],[-0.0005461573600769043],"[0.5700423717498779, 0.45348629355430603]","[1643, 681]"
142,"[-0.016270869510604878, 0.3204182202270345]","[-0.019430041798171892, 0.3174747303005932]","[-0.016185648681896935, 0.3795958078944791]","[-0.014014428224712685, 0.3235992333055626]","[-0.016386601198510663, 0.2768745993326418]","[0.01368599225349965, 0.29290781880922623]","[0.011607797779506348, 0.29457670210491077]","[0.013762834541483472, 0.3531633096500071]","[0.01664849222827448, 0.2916589041292908]","[0.01360322536641557, 0.2501274304654188]",[-0.0018253326416015625],[-0.000558018684387207],"[0.5699361562728882, 0.45295998454093933]","[1643, 681]"
